4928165	ron	Avem nevoie de ambele.
4928167	ron	Îi iubesc pe ambii mei fii.
4928170	ron	El trăiește în Kobe de două zile.
4928173	ron	Ambele metode au funcționat bine.
4928174	ron	Tom a respins ambele propuneri.
4928177	ron	El a orbit la ambii ochi.
4928195	ron	Ambele surori sunt frumoase.
4928206	ron	Ambii frați au murit.
4928213	ron	Ambele sunt în viață.
4928217	ron	Ambele răspunsuri sunt greșite.
4928225	ron	Ambii copii au început să plângă.
4928241	ron	Taie-l în jumătate.
4928243	ron	Dublează doza.
4928245	ron	A ajuns aproximativ la ora două.
4928247	ron	Împarte-l în două.
4928250	ron	A împărțit pâinea în două.
4928255	ron	El a tăiat mărul în două părți.
4928264	ron	Ecuatorul împarte globul în două emisfere.
4928722	ron	Bill a fost în Japonia.
4929611	ron	Trebuie să fac un duș.
4929622	ron	Nu trebuie să vă îngrijorați.
4929650	ron	Cămașa trebuie să fie călcată.
4929729	ron	Nu e nevoie să mergeți.
4929730	ron	Nu era nevoie să vii.
4929733	ron	Nu trebuie să îți fie rușine.
4929734	ron	Nu este nevoie de violență.
4929735	ron	Casa ta trebuie vopsită.
4929737	ron	Nu e nici o grabă.
4929738	ron	Trebuie să fac acest lucru.
4929739	ron	Trebuie să gătesc legumele.
4929740	ron	Trebuie să merg la muncă.
4929742	ron	Nu e nevoie să știu.
4929743	ron	Nu este nevoie de a exagera.
4929746	ron	Nu trebuie să îți faceți griji.
4929747	ron	Comentariile nu sunt necesare.
4929749	ron	Nu este nevoie de explicații.
4929750	ron	Trebuie să ai grijă.
4929755	ron	Trebuie să rămânem treji.
4929759	ron	Nu trebuie să încerci.
4929761	ron	Nu trebuie să am grijă.
4929763	ron	Nu este nevoie de urlete.
4929764	ron	Trebuie să merg la spital.
4929765	ron	Nu există motiv de panică.
4929767	ron	Trebuie să mâncăm.
4929768	ron	Nu e nevoie de broșură.
4929771	ron	Asta nu va fi necesară.
4929772	ron	Trebuie să te duci la doctor.
4929773	ron	Trebuie să mă spăl pe mâini.
4929774	ron	Nu era nevoie să vopsesc gardul.
4929779	ron	Trebuie să ne uităm la asta imediat.
4929782	ron	Nu era necesar să cumperi cartea.
4929783	ron	Nu este nevoie să plătiţi în numerar.
4929784	ron	Nu este necesar să plătiţi cash.
4929789	ron	Nu era nevoie să îţi aduci umbrela.
4929791	ron	Trebuie să ne oprim din a ne mai face asta reciproc.
4929794	ron	Nu era nevoie să îl conduci până la uşă.
4929795	ron	Nu era necesar să îl conduci până la uşă.
4929799	ron	Nu este nevoie să speli vasele, după ce mănânci.
4929814	ron	Nu trebuie să îţi fie teamă.
4929823	ron	Nu trebuie să îţi fie teamă să faci greșeli.
4929826	ron	Poate că Tom nu ar trebui să fie aici.
4929833	ron	Cred că ar trebui săi îi spui lui Tom că nu îţi place de el.
4929836	ron	Nu este nevoie să poţi zbura pentru a prinde o pasăre.
4929838	ron	Cât de des trebuie să te duci la dentist?
4929841	ron	Nu este nevoie să plângă ca un copil.
4929844	ron	Trebuie să vorbesc cu tine despre ceva.
4929847	ron	Nu este nevoie să porţi ceva extravagant.
4929849	ron	Nu este nevoie să-mi spui ce să fac.
4929850	ron	Nu e nevoie să-mi spui ce să fac.
4929909	ron	Trebuie să dorm.
4929912	ron	Am nevoie de internet.
4929913	ron	Trebuie să te întorci.
4929916	ron	Trebuie să pleci.
4929917	ron	Trebuie să vezi asta.
4929918	ron	Este nevoie de bani?
4929927	ron	Trebuie să-l încerci.
4929928	ron	Trebuie să încerci asta.
4929930	ron	Trebuie să intri înăuntru.
4929933	ron	Trebuie să vii acum.
4929938	ron	Trebuie să oprești acest lucru.
4929939	ron	Trebuie să îi vezi.
4929941	ron	Întâi trebuie să treci peste cadavrul meu!
4929943	ron	Doar peste cadavrul meu!
4929944	ron	Trebuie geantă?
4929945	ron	Trebuie să fim precauți.
4929949	ron	Trebuie pungă?
4929951	ron	Am nevoie de un cuțit.
4929952	ron	Am nevoie de somnifere.
4929954	ron	Trebuie să-l găsesc pe Tom.
4929957	ron	Am nevoie de niște bani.
4929959	ron	Chiar trebuie să vorbesc cu cineva.
4929960	ron	Avem nevoie de câteva minute.
4929961	ron	Nu am nevoie de doctor.
4929963	ron	Nu am nevoie de avocat.
4929964	ron	Ei au nevoie de doctor.
4929968	ron	Am nevoie de un pic de nucșoară.
4929972	ron	Trebuie să îl avertizăm pe Tom.
4929974	ron	Ai nevoie de un avocat.
4929977	ron	Trebuie să plătească pentru păcatele lui.
4929980	ron	Trebuie să porți un smoching.
4929981	ron	Trebuie să îl găsești pe Tom.
4929982	ron	Trebuie să cureți parbrizul.
4929983	ron	Am nevoie de un marker.
4929987	ron	Cum trebuie să se facă asta?
4929989	ron	Avem nevoie de mult mai mult decât atât.
4929990	ron	Tom are nevoie de niște bani.
4929992	ron	Avem nevoie de un plan nou.
4929995	ron	A trebuit să îi spun lui Tom adevărul.
4929996	ron	Trebuie să încerci să scrii mai citeț.
4929998	ron	Trebuie să încerci să scrii mai lizibil.
4929999	ron	Tom are nevoie de mai mult decât atât.
4930003	ron	Această navă are nevoie de un nou căpitan.
4930005	ron	Avem nevoie de încă trei dintre acestea.
4930006	ron	Cât trebuie să gătesc asta în cuptorul cu microunde?
4930009	ron	Resping toate aceste acuzații.
4930011	ron	Tom trebuia să sune pe la două și jumătate.
4930013	ron	Nu am nevoie de armă.
4930021	ron	Trebuie să-mi țin ochii deschiși.
4930024	ron	Nu trebuie să spun nimănui despre ceea ce s-a întâmplat.
4930031	ron	Trebuie să îmi reînnoiesc pașaportul.
4930035	ron	Trebuie să aflăm unde se ascunde Tom.
4930041	ron	Draga mea, trebuie să mergem la supermarket. Am rămas fără lapte.
4930045	ron	Sunt obosit. Trebuie să mă odihnesc puțin înainte de a ieși afară.
4930088	ron	Avem nevoie de niște cafea.
4930089	ron	Această mașină are nevoie de reparație.
4930090	ron	Are nevoie de ceva de băut.
4930091	ron	Am nevoie de o mașină de poliție.
4930092	ron	Avem nevoie de un pic mai mult timp.
4932246	ron	Sinceritatea dumneavoastră este promiţătoare.
4932247	ron	Tehnica lui a fost cu siguranţă uluitoare.
4932276	ron	Mașina lui este un Ford.
4932277	ron	Mașina lui este foarte tare.
4932278	ron	Mașina lor a depășit-o pe a noastră.
4932279	ron	Ei nu au mașină.
4932280	ron	Mașina lui Tom este mult mai veche decât a mea.
4932281	ron	Are o casă mare și două mașini.
4932282	ron	Câte alte mașini mai are Tom?
4932283	ron	Mașina lui Tom tocmai a intrat în parcare.
4932284	ron	Cât timp doarme un urs?
4932293	ron	Nu pot să îți spun cât de mult te iubesc.
4932305	ron	Cât timp mai e până la cină?
4932306	ron	Ce înalt este copacul acesta!
4932307	ron	Cât de bine îl cunoașteți pe Tom?
4932309	ron	Până la ce oră aveți deschis?
4932312	ron	Tom nu știe cât de mult va dura petrecerea.
4932313	ron	Cât de mare este casa lui Tom?
4932320	ron	Cât timp durează, cu taxiul, drumul până la stație?
4932333	ron	În ce mă priveşte, Tom poate face ceea ce vrea.
4932349	ron	Ce l-a necăjit așa tare pe Tom?
4932356	ron	De cât timp locuiți în Japonia?
4932357	ron	Cât de profundă este dragostea ta?
4932359	ron	Cât de sinceră este dragostea ta?
4932370	ron	Cât de greu este să înveți să zbori?
4932371	ron	Nu știu cât va dura.
4932372	ron	Cât de departe suntem de mare?
4932373	ron	Cât de departe este hotelul de aici?
4932374	ron	Nu pot să cred cât de prost am fost.
4932375	ron	Nu pot să cred cât am fost de prost.
4932377	ron	Cât timp vrei să rămâi?
4932378	ron	Cât de slab vrei să fii?
4932386	ron	De cât timp ești în Bulgaria?
4932395	ron	De ce nu pari la fel de fericit ca și mine?
4932400	ron	Știu cât de mult ai muncit.
4932404	ron	Nu mi-am dat seama cât de sete îmi era.
4932409	ron	Nu știu cât timp avem.
4932410	ron	Nu pot să cred cât de frumoasă ești.
4932413	ron	Cât de sănătos vrei să fii?
4932414	ron	Cât timp ai fost în Boston?
4932418	ron	Cât de îngrozitor este?
4932441	ron	Nu pot veni din cauza faptului că m-am îmbolnăvit.
4932451	ron	A înnebunit din cauza șocului.
4932459	ron	Accidentul s-a datorat neglijenței sale.
4932468	ron	Nu m-am putut duce la petrecere din cauza bolii.
4932476	ron	Nu-l pot ierta din cauza celor spuse de el.
4932477	ron	Am întârziat din cauza accidentului.
4932482	ron	Tom s-a prăbușit din cauza căldurii.
4932483	ron	Tom a leșinat din cauza căldurii.
4932491	ron	Datorită sfatului lui, am putut reuși.
4932494	ron	Datorită sfatului lui, am reușit.
4932495	ron	Îmi pare rău pentru ceea ce am făcut.
4932497	ron	El este absent din motive de boală.
4932499	ron	El este absent din cauza bolii.
4932501	ron	Succesul meu s-a datorat ajutorului tău.
4932504	ron	Energia electrică ne-a fost tăiată din cauza furtunii.
4932508	ron	Am rămas acasă din cauza unei răceli.
4932509	ron	Te-ai mâniat din cauza a ceea ce am spus?
4932514	ron	Fata aceea este arogantă din cauza frumuseții sale.
4932516	ron	Mai multe zboruri au fost amânate din cauza cutremurului.
4932520	ron	Ea era fericită fiindcă a luat examenul.
4932524	ron	Port un pulover pentru că mi-e frig.
4932526	ron	Tom aproape că a leșinat din cauza căldurii.
4932529	ron	Orașul a fost cuprins de panică din cauza cutremurului.
4932531	ron	Din cauza furtunii, nava nu a putut părăsi portul.
4933954	ron	Am văzut un documentar despre sushi.
4933955	ron	Sub scaun este o telecomandă.
4933956	ron	Delfinii sunt curioși.
4933958	ron	Delfinii sunt animale foarte inteligente.
4933960	ron	Este prima dată când ating un delfin.
4933962	ron	Nu vreau scuze. Vreau o explicație.
4933963	ron	Nu vreau o scuză. Vreau o explicație.
4933964	ron	Nu îmi plac întâlnirile matinale.
4933966	ron	Președintele va face mâine o declarație.
4933967	ron	Ambele explicații pot fi corecte.
4933969	ron	Poți explica de ce nu ți-a plăcut de el?
4933971	ron	Resursele se vor termina în curând.
4933972	ron	Resursele lumii sunt limitate.
4933973	ron	Nu există nici un motiv să te temi de profesor.
4934106	ron	Trebuie să sar de aici.
4934110	ron	Nu este sănătos să sari peste mese.
4934112	ron	Bungee jumping este un sport extrem.
4934116	ron	Nu este sigur să sari dintr-un camion aflat în mișcare.
4934123	ron	Fata sare în pat.
4934126	ron	Am făcut primul pas.
4934150	ron	Atunci eram pe cale să ies din casă.
4934153	ron	Eram pe cale să plec când ai intrat.
4934173	ron	Mi-a spus că vrea să plece din companie.
4934177	ron	Tom a vrut să părăsească avocatura.
4934180	ron	Nu am vrut să mă despart de Maria.
4934184	ron	Prietena lui Tom, l-a amenințat cu despărțirea.
4934208	ron	Trebuie să pleci de aici imediat.
4934211	ron	Nu vreau să vorbesc despre școală.
4934213	ron	Nu vreau să vorbesc despre mine.
4934216	ron	Tom nu a vrut să vorbească despre asta la telefon.
4934218	ron	Vreau să îi spun Tom despre carte.
4934220	ron	Vrei să-mi zici despre asta?
4934224	ron	M-am săturat de toate plângerile.
4934225	ron	Ne-am săturat de minciunile tale.
4934240	ron	Mi-a ajuns acest loc!
4934241	ron	M-am săturat de acest loc.
4934245	ron	M-am săturat să trăiesc așa.
4934249	ron	M-am săturat de el!
4934251	ron	Mi-a ajuns!
4934256	ron	M-am săturat de scuzele tale, Tom.
4934257	ron	M-am săturat de acest lucru.
4934262	ron	M-am săturat de jucat jocuri.
4934266	ron	M-am săturat să lucrez aici.
4934270	ron	Tom s-a săturat de reclamațiile Mariei.
4934359	ron	Tom ne-a spus să nu ne îngrijorăm.
4934365	ron	Nu îți face griji pentru Tom.
4934368	ron	Nu m-am îngrijorat deloc pentru Tom.
4934371	ron	Nu te îngrijora așa mult în privința banilor.
4934376	ron	Am fost îngrijorată de sănătatea ta.
4934378	ron	Am fost îngrijorat pentru tine.
4934383	ron	Marile succese se datorează eforturilor continue.
4934386	ron	Marile succese se datorează eforturilor constante.
4934400	ron	Eșecul său se datorează ignoranței sale.
4934417	ron	Eșecul său s-a datorat neatenției sale.
4934423	ron	Poliția îl suspectează.
4934425	ron	Întotdeauna l-am suspectat.
4934426	ron	Am suspectat că e periculos.
4934427	ron	Am suspectat că s-ar putea întâmpla așa ceva.
4934428	ron	Tom a suspectat că Mary a glumit.
4934440	ron	Nu îi știam nici măcar numele.
4934441	ron	Nici măcar nu era acolo.
4934443	ron	Regele nici măcar nu a citit mesajul.
4934444	ron	Chiar și maimuțele cad din copaci.
4934446	ron	Până și maimuțele cad din copaci.
4938224	ron	El este un șofer de taxi.
4940003	ron	Am suspectat că e periculoasă.
4943774	ron	Nici măcar nu știu că ești căsătorit.
4943778	ron	Nici măcar nu știam că mașina mea a fost furată.
4943780	ron	De unde ai știut că sunt din Boston?
4943784	ron	De unde ai știut că suntem căsătoriți?
4943788	ron	De unde ai știut că am fost eu?
4943798	ron	De unde ai știut ce să faci?
4943800	ron	De unde ai știut că se va întâmpla asta?
4943801	ron	Nici măcar nu știi ce am făcut.
4943803	ron	De unde ai știut că sunt aici?
4943806	ron	De unde să știu că nu mergi la cacealma?
4943809	ron	De unde să știu că nu blufezi?
4943813	ron	De unde ai știut unde locuiesc?
4943815	ron	Aș vrea să știu ce să spun.
4943817	ron	Aș vrea să știu ce să fac.
4943821	ron	Și eu aș vrea să știu care este poziția mea.
4943825	ron	De unde ai știut ce am de gând să spun?
4943828	ron	De unde de ai știut la ce mă gândeam?
4943829	ron	De unde să știu că n-ai făcut-o?
4943831	ron	De unde ai știut că o să spun da?
4943841	ron	De unde ai știut că sunt canadian?
4943843	ron	De unde să știu în cine să am încredere?
4943848	ron	Anunță-mă ce pot să fac.
4943853	ron	Spune-le că suntem fericiți.
4943854	ron	Anunță-i că suntem fericiți.
4943858	ron	Nici măcar nu am crezut că ți-a plăcut de Tom.
4943862	ron	Tom a confirmat faptul că este destul de competitiv.
4943868	ron	Nici măcar nu mă cunoști.
4943870	ron	Nici măcar nu a spus la revedere.
4943874	ron	Chiar și Tom a rânjit.
4943876	ron	Chiar și imparțialitate este parțială.
4943877	ron	Chiar și mama mea știe.
4943879	ron	Tom nici măcar nu poate să citească.
4943881	ron	Nu pot să mă duc nici dacă vreau.
4943882	ron	L-ai văzut deja pe tatăl său.
4943883	ron	Nici măcar nu încerci.
4943885	ron	Nu ai ridicat nici măcar un deget.
4943887	ron	Nici măcar nu ascultai.
4943890	ron	Noi nici măcar nu am încercat.
4943891	ron	Nu i-am spun nici măcar soțului meu.
4943893	ron	Nici măcar să nu mă atingi.
4943894	ron	Nici măcar nu ne-am sărutat.
4943896	ron	Lui Tom nici măcar nu-i pasă.
4943897	ron	Lui Tom nici măcar nu îi pasă.
4943899	ron	Dan nici măcar nu a plâns.
4943905	ron	Chiar și Dan a fost surprins.
4943907	ron	Meg nici măcar nu s-a uitat la mine.
4943915	ron	Voi merge chiar dacă plouă.
4943917	ron	Chiar dacă nu-ți place, trebuie s-o mănânci.
4943918	ron	Tom nu a încercat nici măcar să înțeleagă.
4943920	ron	Nici măcar eu nu am putut să ghicesc.
4943921	ron	Nici măcar eu nu pot să cred asta.
4943923	ron	Nu a oprit nici măcar un taxi.
4943928	ron	Chiar și copiii o pot înțelege.
4943931	ron	Ea are chiar și dinți.
4943947	ron	Este posibil măcar?
4943950	ron	O faci intenționat!
4943951	ron	O faci cu bună știință!
4943964	ron	Chiar nu îi pasă nimănui.
4943971	ron	De ce măcar îți pasă?
4944010	ron	Avem destul timp.
4944025	ron	Scopul lui Tom a fost să-i spună Mariei despre petrecere.
4944030	ron	Chiar m-am săturat de viață.
4944041	ron	M-am săturat de frigiderul meu vechi.
4944075	ron	Acest lucru se datorează diferențelor de cultură dintre curtoazia japoneză și curtoazia americană.
4944118	ron	Aș vrea să încetezi să te mai îndoiești de mine.
4944124	ron	Încep să bănuiesc că eu sunt iubirea vieții mele.
4944133	ron	Tom a bănuit că Mary a glumit.
4945964	ron	Oprește-te din citit.
4945968	ron	S-a săturat de citit.
4945970	ron	M-am săturat de învățat.
4945972	ron	Am obosit de la învățat.
4945976	ron	El a renunțat la cititul ziarelor.
4945977	ron	Îi place să citească cărți.
4945983	ron	Îmi place să citesc cărți.
4945984	ron	Lui Tom îi place să citească reviste.
4945986	ron	I-a plăcut să citească romane polițiste.
4945988	ron	Poate ar trebui să renunți la citit romane de dragoste.
4945989	ron	Îi place să citească articolele științifice.
4945991	ron	El nu a făcut nimic altceva decât să citească ziarele.
4945993	ron	Fata nu a făcut nimic altceva decât să citească toată ziua.
4945995	ron	Nu există nimic mai bun decât cititul în nopțile lungi de toamnă.
4945996	ron	Tom s-a săturat de citit și a vrut să iasă afară și să se joace.
4946001	ron	Îmi pare rău de ceva ce am făcut.
4946003	ron	Regret ceea ce am făcut.
4946004	ron	Cum putem evita să nu facem din nou aceeași greșeală?
4946005	ron	N-am avut de ales decât să facă ceea ce dorea.
4946008	ron	Părinților mei le place să facă schi în fiecare iarnă.
4946014	ron	Îmi place să fac o plimbare după mese.
4946019	ron	Dacă ai vreo problemă nu ezita să vii la mine.
4946026	ron	Nu-ți fie teamă să faci greșeli atunci când vorbești engleza.
4946034	ron	Nu trebuie să îți fie teamă să faci greșeli.
4946037	ron	Nu îmi place să aștept.
4946038	ron	Nu îmi place să greșesc.
4946039	ron	Nu-mi place să fiu vorbit.
4946041	ron	Nu-mi place să fiu judecat.
4946044	ron	Nu-mi place să fiu controlat.
4946045	ron	Ea a plâns de emoție.
4946053	ron	Am fost ocupat cu cititul unui roman.
4946078	ron	Prefer să mor decât să mă împac cu destinul meu.
4946125	ron	Este foarte competitiv.
4946126	ron	Sunt competitiv.
4946128	ron	Prețurile sunt competitive.
4946130	ron	Nu am fost suficient de competitiv.
4946135	ron	Noi propunem prețuri competitive.
4946137	ron	Copii, fiți ambițioși.
4946139	ron	El este egoist și lacom.
4946140	ron	Sunt pasionat de munca mea.
4946141	ron	Tom este ambițios și optimist.
4946142	ron	Tom este extrem de ambițios.
4946144	ron	Tom este un colecționar de artă avid.
4946146	ron	În domeniul academic, fetele sunt mai ambițioase decât băieții.
4946148	ron	Am fost exact ca tine, tânăr și ambițios.
4946596	ron	Tăcerea este de aur.
4946597	ron	Apucă de partea de jos.
4946599	ron	Suntem sub asediu.
4946601	ron	Sub pat.
4946604	ron	Sunt sub copac.
4946609	ron	Am transpirat la subrațe.
4946656	ron	Citește partea de jos a paginii.
4946657	ron	Pisica este sub scaun.
4946660	ron	Drum în lucru.
4946664	ron	M-am ascuns sub pat.
4946670	ron	El este prizonier.
4946674	ron	Firma este în datorii.
4946675	ron	Tom se află sub supraveghere.
4946678	ron	Tom se află sub presiune.
4946680	ron	Tom se află sub observație.
4946682	ron	Tom este investigat.
4946683	ron	Tom se află sub protecție.
4946685	ron	Tom se află sub control.
4946686	ron	Tom este la parter.
4946690	ron	Am dormit sub stele.
4946691	ron	Avem o nouă conducere.
4946692	ron	El este sub anestezie.
4946695	ron	Uită-te sub pat.
4946701	ron	M-am târât pe sub gard.
4946706	ron	Grupurile sanitare sunt la parter.
4946709	ron	Ce este sub pătură?
4946710	ron	Uită-te sub scaun.
4946711	ron	Ce e sub patul tău?
4946713	ron	Ceasul meu este făcut din aur.
4946714	ron	Străzile sunt sub apă.
4946716	ron	Problema a fost discutată.
4946717	ron	Sunt în carantină.
4946719	ron	Toată lumea este în pericol.
4946720	ron	Este pe raftul de jos.
4946723	ron	El și-a ascuns jucăriile sub pat.
4946725	ron	Câinele a fost în cutia de sub masă.
4946734	ron	Refugiații s-au ascuns sub pod.
4946766	ron	Cuvântul e de argint, tăcerea e de aur.
4946772	ron	Nava a trecut pe sub pod.
4946805	ron	Bicicleta de sub copac este a mea.
4946808	ron	Tom s-a așezat sub copac.
4946809	ron	Această cupă este făcută din aur.
4946861	ron	E posibil ca Tom să aibă sub treizeci de ani.
4946865	ron	El a fost ținut în captivitate.
4946869	ron	Prețul lor este sub al nostru.
4946872	ron	Cookie are mai puțin de cinci ani.
4946875	ron	Ne-am adăpostit sub un copac.
4946882	ron	Lucrarea lui este sub medie.
4946886	ron	El a ieșit de sub mașină.
4946893	ron	Citiți nota din partea de jos a paginii.
4946897	ron	Cartierul meu este amenințat de sărăcie.
4946901	ron	Nu-l pot bate pe Tom.
4946904	ron	Tom doarme în patul de jos.
4946910	ron	Șoarecele a fugit sub pat.
4946915	ron	Gheața de sub picioarele voastre se va sparge.
4946918	ron	Ce ai pe sub bluză?
4946920	ron	Te-ai uitat sub mașină?
4946921	ron	Sub masă este o pisică.
4946924	ron	Te rog să folosești baia de la parter.
4946925	ron	Nu conduce sub influența alcoolului.
4946927	ron	Nu-ți face griji. Totul este sub control.
4946928	ron	Tom a scos o cutie de sub pat.
4946933	ron	Câinele a fost într-o cutie de sub masă.
4948128	ron	Treci pe partea cealaltă.
4948135	ron	Arată-te!
4948694	ron	Traversează pe partea cealaltă.
4948696	ron	Aș fi încântat să vin.
4948700	ron	A apărut fum.
4948705	ron	Nivelul muncii tale este sub media generală.
4948712	ron	Nu ar fi ridicat nici măcar un deget.
4948714	ron	Nu este nevoie de voi.
4948717	ron	Ieși afară!
4948718	ron	Va apărea.
4948721	ron	Hai să păstrăm acest mic secret al nostru.
4948727	ron	Dacă vremea este rezonabilă mă voi duce mâine.
4948731	ron	Tom a călătorit prin Europa.
4948732	ron	Am călătorit prin țară cu mașina.
4948734	ron	Ești a mea.
4948735	ron	Ești al meu.
4948736	ron	De câte ori trebuie să repet?
4948737	ron	Îmi pare rău dar nu înțeleg.
4948738	ron	Lasă-mă să te ajut cu asta.
4948739	ron	Nu putem renunța.
4948740	ron	Spune-mi ce se întâmplă.
4948741	ron	Brazilia este cea mai mare țară din America de Sud.
4948743	ron	Te rog să nu mă atingi.
4948744	ron	Unde pot găsi un bancomat?
4948745	ron	Crăciun Fericit, dragostea mea!
4948748	ron	Plouă!
4948749	ron	Eu sunt Ricardo.
4948750	ron	Sunt bucuros să te văd.
4948752	ron	Cum te cheamă?
4948753	ron	Ce ai vrea să mănânci?
4948758	ron	Îmi pare bine să te cunosc!
4948760	ron	Îmi pare bine de cunoștință!
4948761	ron	Îmi pare bine să vă cunosc!
4948762	ron	Ochi pentru ochi, dinte pentru dinte !
4948764	ron	Am tensiunea mare.
4948765	ron	Nu vreau să te mai văd niciodată.
4948768	ron	Îmi pare rău!
4948769	ron	Este perfect.
4948772	ron	Apropo, unde locuiești?
4948773	ron	Apropo, de unde ești?
4948774	ron	Vrei să te căsătorești cu mine?
4948775	ron	Ce vrei să spui?
4948777	ron	Fii sincer cu mine.
4948781	ron	Fii onest cu mine.
4948782	ron	Fii cinstit cu mine.
4948783	ron	Ridică-te, te rog!
4948784	ron	Știai asta?
4948785	ron	Dorința ta este poruncă pentru mine.
4948786	ron	Numele meu este James dar te rog să îmi zici Jim.
4948787	ron	O cafea, te rog.
4948790	ron	Ne vedem mâine.
4948791	ron	Vorbești engleza?
4948793	ron	Vorbești limba engleză?
4948794	ron	Este ușor.
4948796	ron	Nu știu rusă.
4948798	ron	La mulți ani de Ziua Mamei!
4948803	ron	Cum te simți zilele astea?
4948804	ron	Hai să vorbim în franceză.
4948805	ron	Care este porecla ta?
4948807	ron	Trenul era aglomerat.
4948809	ron	Ce ai încercat să faci?
4948810	ron	Aș fi spus da.
4948814	ron	Mulțumesc, asta este tot.
4948815	ron	Nu voi pierde.
4948816	ron	Te cred.
4948819	ron	Te iubesc mai mult decât mă iubești tu pe mine.
4948823	ron	Sunt bine, mulțumesc de întrebare.
4948826	ron	Pot să te adaug pe Facebook?
4948830	ron	Haide, recunoaște.
4948832	ron	Când este ziua ta?
4948836	ron	Ar trebui să încerci într-o zi!
4948838	ron	Ai WhatsApp?
4948840	ron	Când va începe cursul de italiană?
4948843	ron	Când va începe cursul de japoneză?
4948848	ron	Când vor începe orele de italiană?
4948851	ron	Când vor începe orele de japoneză?
4948854	ron	Nu chiuli, bine?
4948858	ron	Îmi pare rău dar am câștigat deja.
4948861	ron	Am pierdut trenul.
4948862	ron	Aș fi încântat să te fac fericită.
4948863	ron	Tom a roșit.
4948864	ron	Tom s-a înroșit.
4948865	ron	Frații mei!
4948866	ron	Cel mai mare continent de pe pământ este Asia.
4948867	ron	Vreau să fii partenerul meu.
4948869	ron	Îmi este frig.
4948871	ron	Bună dimineața!
4948872	ron	Bună seara!
4948874	ron	De unde ești?
4948877	ron	Noapte bună!
4948882	ron	Cu ce echipă ții?
4948886	ron	Nu știu ce să spun...
4948888	ron	Trebuie să învăț multe limbi.
4948890	ron	Ai putea să mă înveți limba ta?
4948893	ron	Încântat de cunoștință!
4948894	ron	Nu-ți fie teamă să ceri ajutor.
4948895	ron	Cred în puterea ta.
4948896	ron	Iubește dacă vrei să fii iubit.
4948897	ron	Pot să te duc în brațe?
4948898	ron	Pot să te duc în brațe.
4948899	ron	Vreau să te iubesc pentru totdeauna.
4948902	ron	Port ochelari de soare.
4948903	ron	Voi purta ochelari de soare.
4948917	ron	Sub degetul mare.
4948934	ron	Sunt suspectat?
4948939	ron	El a fost anesteziat.
4948944	ron	Sunt în permanență sub stres.
4948950	ron	Am găsit mănușile care erau sub scaun.
4948955	ron	Port costumul de baie pe sub haine.
4948965	ron	Pământul este atacat de invadatori străini.
4948994	ron	Ar fi bine dacă ai purta un pulover pe sub haină.
4948998	ron	O să caut sub fiecare piatră pentru a afla cine a făcut-o.
4949003	ron	În această dimineață, temperatura a fost sub zero grade, dar m-am dus la școală cu bicicleta.
4949011	ron	Tom face o treabă bună în condiții foarte dificile.
4949028	ron	Tom chiar și când se află sub presiune este flegmatic, calm și rațional.
4949032	ron	În condiții normale, punctul de fierbere al apei este la 100 de grade Celsius.
4949036	ron	A început să plouă, așa că am intrat sub umbrela prietenului meu.
4949040	ron	Tom a făcut tot posibilul pentru a-și păstra cumpătul.
4949044	ron	Tom știa că Maria a lăsat o cheie sub preș.
4949047	ron	Tom căuta ceva pe sub pernele de pe canapea.
4949075	ron	Mulți oameni s-au adunat sub acest steag al libertății.
4949076	ron	Noaptea trecută, temperatura a scăzut la zece grade sub zero.
4949077	ron	Tom a pus o pernă sub capul Mariei.
4949078	ron	Maria s-a mutat în apartamentul de sub mine cu câteva veri în urmă.
4949079	ron	Maria s-a mutat în apartamentul de sub mine acum câteva veri.
4949081	ron	Copiii cu și sub vârsta de șaisprezece ani nu vor fi acceptați la teatru.
4950440	ron	Prețul acestei mașini la mâna a doua este rezonabil.
4950443	ron	Președintele Lincoln a scris toate aceste cinci documente.
4950445	ron	Tom crede că acest preț este rezonabil.
4950453	ron	Tom a fost prins când accelera.
4950455	ron	Am obosit făcându-mi temele.
4950461	ron	El este înrudit cu ea prin căsătorie.
4950463	ron	Datorită căsătoriei el este înrudit cu ea.
4950477	ron	El și-a forțat ochii de la prea mult citit.
4950484	ron	Trebuie să te concentrezi pe punctele tale forte.
4950494	ron	Trebuie să te concentrezi asupra punctelor la care ești bun.
4950541	ron	Mi-am vândut cărțile la un preț rezonabil.
4950543	ron	Acest curs vă va fi de ajutor să învățați ortoepia.
4950544	ron	Intenționez să cultiv această idee în mintea studenților.
4950546	ron	Puteți defini clar acest cuvânt?
4950549	ron	Puteți defini explicit acest cuvânt?
4950550	ron	Nu pot accepta propunerea dumneavoastră, deoarece nu este corectă și rezonabilă.
4950551	ron	Cu ce s-a ocupat până atunci?
4950553	ron	Până atunci cu ce treabă a fost ocupat?
4950554	ron	Tom are un salariu rezonabil.
4950563	ron	Asta este tot ce fac ei?
4950564	ron	Apa este o sursă de viață.
4950565	ron	Asta s-a făcut deja.
4950576	ron	Avem tot timpul din lume.
4950581	ron	A obosit de la citit.
4950634	ron	Îți poți aminti ce trebuia să facem?
4950635	ron	Tom ne-a amintit să ne facem temele.
4950637	ron	Nu voi face ceea ce ați vrut să fac.
4950639	ron	Vreau să mă ajuți să fac acest lucru.
